1644515598253	PolyGesture	ExperimentStarted	Asia
1644515652840	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in dress passed him. He heard one of them whisper to the other, evening That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 509 509

1644515652846	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in dress passed him. He heard one of them whisper to the other, evening That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 509

1644515652851	PolyGesture	InputEvent	SelectionChanged 83 83

1644515652881	PolyGesture	InputEvent	BeginBatchEdit

1644515652884	PolyGesture	InputEvent	BeginBatchEdit

1644515652890	PolyGesture	InputEvent	BeginBatchEdit

1644515652892	PolyGesture	InputEvent	BeginBatchEdit

1644515652892	PolyGesture	InputEvent	BeginBatchEdit

1644515652893	PolyGesture	InputEvent	BeginBatchEdit

1644515652894	PolyGesture	InputEvent	BeginBatchEdit

1644515652903	PolyGesture	InputEvent	BeginBatchEdit

1644515652905	PolyGesture	InputEvent	BeginBatchEdit

1644515652906	PolyGesture	InputEvent	BeginBatchEdit

1644515652908	PolyGesture	InputEvent	BeginBatchEdit

1644515652909	PolyGesture	InputEvent	BeginBatchEdit

1644515652910	PolyGesture	InputEvent	BeginBatchEdit

1644515652910	PolyGesture	InputEvent	BeginBatchEdit

1644515652935	PolyGesture	InputEvent	BeginBatchEdit

1644515652936	PolyGesture	InputEvent	BeginBatchEdit

1644515652945	PolyGesture	InputEvent	BeginBatchEdit

1644515652946	PolyGesture	InputEvent	BeginBatchEdit

1644515652948	PolyGesture	InputEvent	BeginBatchEdit

1644515652949	PolyGesture	InputEvent	BeginBatchEdit

1644515652950	PolyGesture	InputEvent	BeginBatchEdit

1644515653152	PolyGesture	InputEvent	BeginBatchEdit

1644515653153	PolyGesture	InputEvent	BeginBatchEdit

1644515653441	PolyGesture	InputEvent	TouchEvent (cursorPosition=83): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=375.0, y[0]=100.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89847565, downTime=89847565, deviceId=6, source=0x1002, displayId=0 }
1644515653466	PolyGesture	InputEvent	TouchEvent (cursorPosition=83): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=375.0, y[0]=100.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89847598, downTime=89847565, deviceId=6, source=0x1002, displayId=0 }
1644515653477	PolyGesture	InputEvent	SelectionChanged 135 135

1644515653499	PolyGesture	InputEvent	BeginBatchEdit

1644515653521	PolyGesture	InputEvent	BeginBatchEdit

1644515653728	PolyGesture	InputEvent	BeginBatchEdit

1644515653729	PolyGesture	InputEvent	BeginBatchEdit

1644515653750	PolyGesture	InputEvent	BeginBatchEdit

1644515654493	PolyGesture	InputEvent	SelectionChanged 77 77

1644515654506	PolyGesture	InputEvent	BeginBatchEdit

1644515654519	PolyGesture	InputEvent	BeginBatchEdit

1644515654724	PolyGesture	InputEvent	BeginBatchEdit

1644515654729	PolyGesture	InputEvent	BeginBatchEdit

1644515654758	PolyGesture	InputEvent	BeginBatchEdit

1644515654983	PolyGesture	InputEvent	SelectionChanged 78 78

1644515655000	PolyGesture	InputEvent	BeginBatchEdit

1644515655010	PolyGesture	InputEvent	BeginBatchEdit

1644515655212	PolyGesture	InputEvent	BeginBatchEdit

1644515655214	PolyGesture	InputEvent	BeginBatchEdit

1644515655695	PolyGesture	InputEvent	BeginBatchEdit

1644515655705	PolyGesture	InputEvent	SelectionChanged 0 0

1644515655708	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in dress passed him. He heard one of them whisper to the other, evening That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 513

1644515655714	PolyGesture	InputEvent	SelectionChanged 82 82

1644515655715	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in dress passed him. He heard one of them whisper to the other, evening That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 78 0 4

1644515655720	PolyGesture	InputEvent	SelectionChanged 82 82

1644515655737	PolyGesture	InputEvent	BeginBatchEdit

1644515655739	PolyGesture	InputEvent	BeginBatchEdit

1644515655739	PolyGesture	InputEvent	BeginBatchEdit

1644515655752	PolyGesture	InputEvent	BeginBatchEdit

1644515655753	PolyGesture	InputEvent	BeginBatchEdit

1644515655754	PolyGesture	InputEvent	BeginBatchEdit

1644515655754	PolyGesture	InputEvent	BeginBatchEdit

1644515655755	PolyGesture	InputEvent	BeginBatchEdit

1644515655766	PolyGesture	InputEvent	BeginBatchEdit

1644515655766	PolyGesture	InputEvent	BeginBatchEdit

1644515655767	PolyGesture	InputEvent	BeginBatchEdit

1644515655768	PolyGesture	InputEvent	BeginBatchEdit

1644515655769	PolyGesture	InputEvent	BeginBatchEdit

1644515655769	PolyGesture	InputEvent	BeginBatchEdit

1644515655786	PolyGesture	InputEvent	BeginBatchEdit

1644515655786	PolyGesture	InputEvent	BeginBatchEdit

1644515655789	PolyGesture	InputEvent	BeginBatchEdit

1644515655789	PolyGesture	InputEvent	BeginBatchEdit

1644515655812	PolyGesture	InputEvent	BeginBatchEdit

1644515655813	PolyGesture	InputEvent	BeginBatchEdit

1644515655992	PolyGesture	InputEvent	BeginBatchEdit

1644515655994	PolyGesture	InputEvent	BeginBatchEdit

1644515656676	PolyGesture	InputEvent	TouchEvent (cursorPosition=82): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=395.0, y[0]=236.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89850799, downTime=89850799, deviceId=6, source=0x1002, displayId=0 }
1644515656727	PolyGesture	InputEvent	TouchEvent (cursorPosition=82): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=395.0, y[0]=236.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89850858, downTime=89850799, deviceId=6, source=0x1002, displayId=0 }
1644515656739	PolyGesture	InputEvent	SelectionChanged 292 292

1644515656770	PolyGesture	InputEvent	BeginBatchEdit

1644515656810	PolyGesture	InputEvent	BeginBatchEdit

1644515657014	PolyGesture	InputEvent	BeginBatchEdit

1644515657015	PolyGesture	InputEvent	BeginBatchEdit

1644515657040	PolyGesture	InputEvent	BeginBatchEdit

1644515657517	PolyGesture	InputEvent	SelectionChanged 241 241

1644515657541	PolyGesture	InputEvent	BeginBatchEdit

1644515657549	PolyGesture	InputEvent	BeginBatchEdit

1644515657752	PolyGesture	InputEvent	BeginBatchEdit

1644515657754	PolyGesture	InputEvent	BeginBatchEdit

1644515657776	PolyGesture	InputEvent	BeginBatchEdit

1644515657998	PolyGesture	InputEvent	SelectionChanged 242 242

1644515658022	PolyGesture	InputEvent	BeginBatchEdit

1644515658028	PolyGesture	InputEvent	BeginBatchEdit

1644515658232	PolyGesture	InputEvent	BeginBatchEdit

1644515658233	PolyGesture	InputEvent	BeginBatchEdit

1644515658256	PolyGesture	InputEvent	BeginBatchEdit

1644515659109	PolyGesture	InputEvent	TouchEvent (cursorPosition=242): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=530.0, y[0]=237.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89853232, downTime=89853232, deviceId=6, source=0x1002, displayId=0 }
1644515659148	PolyGesture	InputEvent	TouchEvent (cursorPosition=242): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=530.0, y[0]=237.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89853280, downTime=89853232, deviceId=6, source=0x1002, displayId=0 }
1644515659167	PolyGesture	InputEvent	SelectionChanged 299 299

1644515659169	PolyGesture	InputEvent	SelectionChanged 242 299

1644515659191	PolyGesture	InputEvent	BeginBatchEdit

1644515659195	PolyGesture	InputEvent	BeginBatchEdit

1644515659196	PolyGesture	InputEvent	BeginBatchEdit

1644515659198	PolyGesture	InputEvent	BeginBatchEdit

1644515659401	PolyGesture	InputEvent	BeginBatchEdit

1644515659874	PolyGesture	InputEvent	TouchEvent (cursorPosition=242): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=521.0, y[0]=225.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89853993, downTime=89853993, deviceId=6, source=0x1002, displayId=0 }
1644515659936	PolyGesture	InputEvent	TouchEvent (cursorPosition=242): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=521.0, y[0]=225.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89854068, downTime=89853993, deviceId=6, source=0x1002, displayId=0 }
1644515659948	PolyGesture	InputEvent	SelectionChanged 249 249

1644515659950	PolyGesture	InputEvent	SelectionChanged 242 249

1644515659963	PolyGesture	InputEvent	BeginBatchEdit

1644515659966	PolyGesture	InputEvent	BeginBatchEdit

1644515659966	PolyGesture	InputEvent	BeginBatchEdit

1644515659968	PolyGesture	InputEvent	BeginBatchEdit

1644515660171	PolyGesture	InputEvent	BeginBatchEdit

1644515660721	PolyGesture	InputEvent	SelectionChanged 242 250

1644515660744	PolyGesture	InputEvent	BeginBatchEdit

1644515660747	PolyGesture	InputEvent	BeginBatchEdit

1644515660951	PolyGesture	InputEvent	BeginBatchEdit

1644515661134	PolyGesture	InputEvent	BeginBatchEdit

1644515661138	PolyGesture	InputEvent	SelectionChanged 0 0

1644515661143	PolyGesture	InputEvent	BeginBatchEdit

1644515661146	PolyGesture	InputEvent	SelectionChanged 0 0

1644515661148	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 505 505

1644515661155	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 505

1644515661161	PolyGesture	InputEvent	SelectionChanged 242 242

1644515661190	PolyGesture	InputEvent	BeginBatchEdit

1644515661193	PolyGesture	InputEvent	BeginBatchEdit

1644515661200	PolyGesture	InputEvent	BeginBatchEdit

1644515661201	PolyGesture	InputEvent	BeginBatchEdit

1644515661202	PolyGesture	InputEvent	BeginBatchEdit

1644515661202	PolyGesture	InputEvent	BeginBatchEdit

1644515661203	PolyGesture	InputEvent	BeginBatchEdit

1644515661216	PolyGesture	InputEvent	BeginBatchEdit

1644515661218	PolyGesture	InputEvent	BeginBatchEdit

1644515661220	PolyGesture	InputEvent	BeginBatchEdit

1644515661222	PolyGesture	InputEvent	BeginBatchEdit

1644515661224	PolyGesture	InputEvent	BeginBatchEdit

1644515661239	PolyGesture	InputEvent	BeginBatchEdit

1644515661240	PolyGesture	InputEvent	BeginBatchEdit

1644515661240	PolyGesture	InputEvent	BeginBatchEdit

1644515661242	PolyGesture	InputEvent	BeginBatchEdit

1644515661243	PolyGesture	InputEvent	BeginBatchEdit

1644515661245	PolyGesture	InputEvent	BeginBatchEdit

1644515661245	PolyGesture	InputEvent	BeginBatchEdit

1644515661444	PolyGesture	InputEvent	BeginBatchEdit

1644515661997	PolyGesture	InputEvent	TouchEvent (cursorPosition=242): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=277.0, y[0]=194.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89856120, downTime=89856120, deviceId=6, source=0x1002, displayId=0 }
1644515662055	PolyGesture	InputEvent	TouchEvent (cursorPosition=242): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=277.0, y[0]=194.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89856186, downTime=89856120, deviceId=6, source=0x1002, displayId=0 }
1644515662066	PolyGesture	InputEvent	SelectionChanged 234 234

1644515662092	PolyGesture	InputEvent	BeginBatchEdit

1644515662113	PolyGesture	InputEvent	BeginBatchEdit

1644515662322	PolyGesture	InputEvent	BeginBatchEdit

1644515662324	PolyGesture	InputEvent	BeginBatchEdit

1644515662354	PolyGesture	InputEvent	BeginBatchEdit

1644515662777	PolyGesture	InputEvent	TouchEvent (cursorPosition=234): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=553.0, y[0]=586.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89856901, downTime=89856901, deviceId=6, source=0x1002, displayId=0 }
1644515662814	PolyGesture	InputEvent	TouchEvent (cursorPosition=234): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=553.0, y[0]=586.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89856946, downTime=89856901, deviceId=6, source=0x1002, displayId=0 }
1644515662836	PolyGesture	InputEvent	SelectionChanged 505 505

1644515662868	PolyGesture	InputEvent	BeginBatchEdit

1644515662884	PolyGesture	InputEvent	BeginBatchEdit

1644515663090	PolyGesture	InputEvent	BeginBatchEdit

1644515663092	PolyGesture	InputEvent	BeginBatchEdit

1644515663115	PolyGesture	InputEvent	BeginBatchEdit

1644515664194	PolyGesture	InputEvent	TouchEvent (cursorPosition=505): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=273.0, y[0]=158.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89858317, downTime=89858317, deviceId=6, source=0x1002, displayId=0 }
1644515664240	PolyGesture	InputEvent	TouchEvent (cursorPosition=505): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=273.0, y[0]=158.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89858372, downTime=89858317, deviceId=6, source=0x1002, displayId=0 }
1644515664262	PolyGesture	InputEvent	SelectionChanged 181 181

1644515664286	PolyGesture	InputEvent	BeginBatchEdit

1644515664310	PolyGesture	InputEvent	BeginBatchEdit

1644515664517	PolyGesture	InputEvent	BeginBatchEdit

1644515664518	PolyGesture	InputEvent	BeginBatchEdit

1644515664542	PolyGesture	InputEvent	BeginBatchEdit

1644515665301	PolyGesture	InputEvent	BeginBatchEdit

1644515665311	PolyGesture	InputEvent	SelectionChanged 0 0

1644515665315	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 513

1644515665321	PolyGesture	InputEvent	SelectionChanged 189 189

1644515665322	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 181 0 8

1644515665328	PolyGesture	InputEvent	SelectionChanged 189 189

1644515665344	PolyGesture	InputEvent	BeginBatchEdit

1644515665350	PolyGesture	InputEvent	BeginBatchEdit

1644515665350	PolyGesture	InputEvent	BeginBatchEdit

1644515665352	PolyGesture	InputEvent	BeginBatchEdit

1644515665352	PolyGesture	InputEvent	BeginBatchEdit

1644515665353	PolyGesture	InputEvent	BeginBatchEdit

1644515665353	PolyGesture	InputEvent	BeginBatchEdit

1644515665364	PolyGesture	InputEvent	BeginBatchEdit

1644515665366	PolyGesture	InputEvent	BeginBatchEdit

1644515665367	PolyGesture	InputEvent	BeginBatchEdit

1644515665368	PolyGesture	InputEvent	BeginBatchEdit

1644515665370	PolyGesture	InputEvent	BeginBatchEdit

1644515665372	PolyGesture	InputEvent	BeginBatchEdit

1644515665373	PolyGesture	InputEvent	BeginBatchEdit

1644515665373	PolyGesture	InputEvent	BeginBatchEdit

1644515665374	PolyGesture	InputEvent	BeginBatchEdit

1644515665383	PolyGesture	InputEvent	BeginBatchEdit

1644515665384	PolyGesture	InputEvent	BeginBatchEdit

1644515665392	PolyGesture	InputEvent	BeginBatchEdit

1644515665392	PolyGesture	InputEvent	BeginBatchEdit

1644515665586	PolyGesture	InputEvent	BeginBatchEdit

1644515665588	PolyGesture	InputEvent	BeginBatchEdit

1644515666406	PolyGesture	InputEvent	TouchEvent (cursorPosition=189): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=672.0, y[0]=257.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89860529, downTime=89860529, deviceId=6, source=0x1002, displayId=0 }
1644515666450	PolyGesture	InputEvent	TouchEvent (cursorPosition=189): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=672.0, y[0]=257.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89860582, downTime=89860529, deviceId=6, source=0x1002, displayId=0 }
1644515666461	PolyGesture	InputEvent	SelectionChanged 308 308

1644515666480	PolyGesture	InputEvent	BeginBatchEdit

1644515666504	PolyGesture	InputEvent	BeginBatchEdit

1644515666710	PolyGesture	InputEvent	BeginBatchEdit

1644515666711	PolyGesture	InputEvent	BeginBatchEdit

1644515666734	PolyGesture	InputEvent	BeginBatchEdit

1644515667569	PolyGesture	InputEvent	SelectionChanged 308 309

1644515667582	PolyGesture	InputEvent	BeginBatchEdit

1644515667584	PolyGesture	InputEvent	BeginBatchEdit

1644515667722	PolyGesture	InputEvent	SelectionChanged 308 310

1644515667738	PolyGesture	InputEvent	BeginBatchEdit

1644515667741	PolyGesture	InputEvent	BeginBatchEdit

1644515667888	PolyGesture	InputEvent	SelectionChanged 308 311

1644515667904	PolyGesture	InputEvent	BeginBatchEdit

1644515667908	PolyGesture	InputEvent	BeginBatchEdit

1644515668050	PolyGesture	InputEvent	SelectionChanged 308 312

1644515668074	PolyGesture	InputEvent	BeginBatchEdit

1644515668077	PolyGesture	InputEvent	BeginBatchEdit

1644515668278	PolyGesture	InputEvent	BeginBatchEdit

1644515668281	PolyGesture	InputEvent	BeginBatchEdit

1644515668308	PolyGesture	InputEvent	BeginBatchEdit

1644515668763	PolyGesture	InputEvent	BeginBatchEdit

1644515668767	PolyGesture	InputEvent	SelectionChanged 0 0

1644515668772	PolyGesture	InputEvent	BeginBatchEdit

1644515668775	PolyGesture	InputEvent	SelectionChanged 0 0

1644515668779	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 509 509

1644515668787	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 509

1644515668793	PolyGesture	InputEvent	SelectionChanged 308 308

1644515668820	PolyGesture	InputEvent	BeginBatchEdit

1644515668824	PolyGesture	InputEvent	BeginBatchEdit

1644515668824	PolyGesture	InputEvent	BeginBatchEdit

1644515668825	PolyGesture	InputEvent	BeginBatchEdit

1644515668844	PolyGesture	InputEvent	BeginBatchEdit

1644515668844	PolyGesture	InputEvent	BeginBatchEdit

1644515668845	PolyGesture	InputEvent	BeginBatchEdit

1644515668845	PolyGesture	InputEvent	BeginBatchEdit

1644515668868	PolyGesture	InputEvent	BeginBatchEdit

1644515668869	PolyGesture	InputEvent	BeginBatchEdit

1644515668872	PolyGesture	InputEvent	BeginBatchEdit

1644515668873	PolyGesture	InputEvent	BeginBatchEdit

1644515668884	PolyGesture	InputEvent	BeginBatchEdit

1644515668885	PolyGesture	InputEvent	BeginBatchEdit

1644515668887	PolyGesture	InputEvent	BeginBatchEdit

1644515668887	PolyGesture	InputEvent	BeginBatchEdit

1644515668899	PolyGesture	InputEvent	BeginBatchEdit

1644515668899	PolyGesture	InputEvent	BeginBatchEdit

1644515668901	PolyGesture	InputEvent	BeginBatchEdit

1644515668901	PolyGesture	InputEvent	BeginBatchEdit

1644515668902	PolyGesture	InputEvent	BeginBatchEdit

1644515669106	PolyGesture	InputEvent	BeginBatchEdit

1644515669107	PolyGesture	InputEvent	BeginBatchEdit

1644515669737	PolyGesture	InputEvent	TouchEvent (cursorPosition=308): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=770.0, y[0]=309.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89863859, downTime=89863859, deviceId=6, source=0x1002, displayId=0 }
1644515669769	PolyGesture	InputEvent	TouchEvent (cursorPosition=308): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=770.0, y[0]=309.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89863900, downTime=89863859, deviceId=6, source=0x1002, displayId=0 }
1644515669781	PolyGesture	InputEvent	SelectionChanged 369 369

1644515669809	PolyGesture	InputEvent	BeginBatchEdit

1644515669833	PolyGesture	InputEvent	BeginBatchEdit

1644515670036	PolyGesture	InputEvent	BeginBatchEdit

1644515670038	PolyGesture	InputEvent	BeginBatchEdit

1644515670061	PolyGesture	InputEvent	BeginBatchEdit

1644515670537	PolyGesture	InputEvent	SelectionChanged 370 370

1644515670565	PolyGesture	InputEvent	BeginBatchEdit

1644515670584	PolyGesture	InputEvent	BeginBatchEdit

1644515670787	PolyGesture	InputEvent	BeginBatchEdit

1644515670789	PolyGesture	InputEvent	BeginBatchEdit

1644515671062	PolyGesture	InputEvent	BeginBatchEdit

1644515671073	PolyGesture	InputEvent	SelectionChanged 0 0

1644515671075	PolyGesture	TaskCompleted	Sposta parola (taglia - incolla) in 24"471 seconds (at 89865207, effective time: 23"347)

***************************************


1644515671083	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 513

1644515671088	PolyGesture	InputEvent	SelectionChanged 374 374

1644515671090	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 370 0 4

1644515671095	PolyGesture	InputEvent	SelectionChanged 374 374

1644515671140	PolyGesture	InputEvent	BeginBatchEdit

1644515671143	PolyGesture	InputEvent	BeginBatchEdit

1644515671145	PolyGesture	InputEvent	BeginBatchEdit

1644515671146	PolyGesture	InputEvent	BeginBatchEdit

1644515671158	PolyGesture	InputEvent	BeginBatchEdit

1644515671159	PolyGesture	InputEvent	BeginBatchEdit

1644515671160	PolyGesture	InputEvent	BeginBatchEdit

1644515671160	PolyGesture	InputEvent	BeginBatchEdit

1644515671172	PolyGesture	InputEvent	BeginBatchEdit

1644515671172	PolyGesture	InputEvent	BeginBatchEdit

1644515671174	PolyGesture	InputEvent	BeginBatchEdit

1644515671175	PolyGesture	InputEvent	BeginBatchEdit

1644515671177	PolyGesture	InputEvent	BeginBatchEdit

1644515671177	PolyGesture	InputEvent	BeginBatchEdit

1644515671180	PolyGesture	InputEvent	BeginBatchEdit

1644515671180	PolyGesture	InputEvent	BeginBatchEdit

1644515671195	PolyGesture	InputEvent	BeginBatchEdit

1644515671196	PolyGesture	InputEvent	BeginBatchEdit

1644515671215	PolyGesture	InputEvent	BeginBatchEdit

1644515671216	PolyGesture	InputEvent	BeginBatchEdit

1644515671397	PolyGesture	InputEvent	BeginBatchEdit

1644515671399	PolyGesture	InputEvent	BeginBatchEdit

1644515671573	PolyGesture	InputEvent	BeginBatchEdit

1644515671586	PolyGesture	InputEvent	BeginBatchEdit

