1644515118499	PolyGesture	ExperimentStarted	Asia

1644515190803	PolyGesture	InputEvent	SelectionChanged 0 0

1644515190804	PolyGesture	InputEvent	TextChanged '' 0 0 0

1644515190809	PolyGesture	InputEvent	SelectionChanged 0 0

1644515190810	PolyGesture	InputEvent	SelectionChanged 0 0

1644515190810	PolyGesture	TaskStarted	Sposta frase

1644515190811	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He of them heard one whisper to the other, That is Dorian Gray.
He used to be when remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 513

1644515190814	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He of them heard one whisper to the other, That is Dorian Gray.
He used to be when remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 0 513

1644515190817	PolyGesture	InputEvent	SelectionChanged 513 513

1644515190831	PolyGesture	InputEvent	FocusChanged true 130 null

1644515190853	PolyGesture	InputEvent	WindowFocusChanged true

1644515190865	PolyGesture	InputEvent	BeginBatchEdit

1644515190866	PolyGesture	InputEvent	BeginBatchEdit

1644515192130	PolyGesture	InputEvent	TouchEvent (cursorPosition=513): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=147.0, y[0]=375.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89386261, downTime=89386261, deviceId=6, source=0x1002, displayId=0 }
1644515192192	PolyGesture	InputEvent	TouchEvent (cursorPosition=513): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=147.0, y[0]=375.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89386323, downTime=89386261, deviceId=6, source=0x1002, displayId=0 }
1644515192197	PolyGesture	InputEvent	SelectionChanged 212 212

1644515192214	PolyGesture	InputEvent	BeginBatchEdit

1644515192270	PolyGesture	InputEvent	BeginBatchEdit

1644515192270	PolyGesture	InputEvent	BeginBatchEdit

1644515192271	PolyGesture	InputEvent	BeginBatchEdit

1644515192281	PolyGesture	InputEvent	BeginBatchEdit

1644515192309	PolyGesture	InputEvent	BeginBatchEdit

1644515192338	PolyGesture	InputEvent	BeginBatchEdit

1644515192386	PolyGesture	InputEvent	BeginBatchEdit

1644515192387	PolyGesture	InputEvent	BeginBatchEdit

1644515192413	PolyGesture	InputEvent	BeginBatchEdit

1644515192413	PolyGesture	InputEvent	BeginBatchEdit

1644515192587	PolyGesture	InputEvent	BeginBatchEdit

1644515192588	PolyGesture	InputEvent	BeginBatchEdit

1644515193917	PolyGesture	InputEvent	TouchEvent (cursorPosition=212): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=226.0, y[0]=386.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89388034, downTime=89388034, deviceId=6, source=0x1002, displayId=0 }
1644515193971	PolyGesture	InputEvent	TouchEvent (cursorPosition=212): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=226.0, y[0]=386.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89388103, downTime=89388034, deviceId=6, source=0x1002, displayId=0 }
1644515194001	PolyGesture	InputEvent	SelectionChanged 265 265

1644515194022	PolyGesture	InputEvent	BeginBatchEdit

1644515194046	PolyGesture	InputEvent	BeginBatchEdit

1644515194054	PolyGesture	InputEvent	TouchEvent (cursorPosition=265): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=226.0, y[0]=385.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89388186, downTime=89388186, deviceId=6, source=0x1002, displayId=0 }
1644515194061	PolyGesture	InputEvent	SelectionChanged 214 218

1644515194073	PolyGesture	InputEvent	BeginBatchEdit

1644515194074	PolyGesture	InputEvent	BeginBatchEdit

1644515194131	PolyGesture	InputEvent	TouchEvent (cursorPosition=214): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=226.0, y[0]=385.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89388262, downTime=89388186, deviceId=6, source=0x1002, displayId=0 }
1644515194337	PolyGesture	InputEvent	BeginBatchEdit

1644515194338	PolyGesture	InputEvent	BeginBatchEdit

1644515194366	PolyGesture	InputEvent	BeginBatchEdit

1644515194979	PolyGesture	InputEvent	SelectionChanged 213 218

1644515195004	PolyGesture	InputEvent	BeginBatchEdit

1644515195005	PolyGesture	InputEvent	SelectionChanged 212 218

1644515195024	PolyGesture	InputEvent	BeginBatchEdit

1644515195024	PolyGesture	InputEvent	BeginBatchEdit

1644515195026	PolyGesture	InputEvent	BeginBatchEdit

1644515195067	PolyGesture	InputEvent	SelectionChanged 211 218

1644515195082	PolyGesture	InputEvent	BeginBatchEdit

1644515195091	PolyGesture	InputEvent	BeginBatchEdit

1644515195291	PolyGesture	InputEvent	BeginBatchEdit

1644515195670	PolyGesture	InputEvent	SelectionChanged 210 218

1644515195687	PolyGesture	InputEvent	BeginBatchEdit

1644515195703	PolyGesture	InputEvent	BeginBatchEdit

1644515195904	PolyGesture	InputEvent	BeginBatchEdit

1644515197251	PolyGesture	InputEvent	BeginBatchEdit

1644515197255	PolyGesture	InputEvent	SelectionChanged 0 0

1644515197259	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one whisper to the other, That is Dorian Gray.
He used to be when remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 505 505

1644515197263	PolyGesture	InputEvent	SelectionChanged 210 210

1644515197264	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one whisper to the other, That is Dorian Gray.
He used to be when remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 210 8 0

1644515197268	PolyGesture	InputEvent	SelectionChanged 210 210

1644515197284	PolyGesture	InputEvent	BeginBatchEdit

1644515197286	PolyGesture	InputEvent	BeginBatchEdit

1644515197287	PolyGesture	InputEvent	BeginBatchEdit

1644515197288	PolyGesture	InputEvent	BeginBatchEdit

1644515197305	PolyGesture	InputEvent	BeginBatchEdit

1644515197305	PolyGesture	InputEvent	BeginBatchEdit

1644515197306	PolyGesture	InputEvent	BeginBatchEdit

1644515197306	PolyGesture	InputEvent	BeginBatchEdit

1644515197329	PolyGesture	InputEvent	BeginBatchEdit

1644515197330	PolyGesture	InputEvent	BeginBatchEdit

1644515197331	PolyGesture	InputEvent	BeginBatchEdit

1644515197331	PolyGesture	InputEvent	BeginBatchEdit

1644515197532	PolyGesture	InputEvent	BeginBatchEdit

1644515197534	PolyGesture	InputEvent	BeginBatchEdit

1644515198120	PolyGesture	InputEvent	TouchEvent (cursorPosition=210): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=322.0, y[0]=377.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89392242, downTime=89392242, deviceId=6, source=0x1002, displayId=0 }
1644515198159	PolyGesture	InputEvent	TouchEvent (cursorPosition=210): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=322.0, y[0]=377.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89392291, downTime=89392242, deviceId=6, source=0x1002, displayId=0 }
1644515198170	PolyGesture	InputEvent	SelectionChanged 220 220

1644515198191	PolyGesture	InputEvent	BeginBatchEdit

1644515198215	PolyGesture	InputEvent	BeginBatchEdit

1644515198419	PolyGesture	InputEvent	BeginBatchEdit

1644515198421	PolyGesture	InputEvent	BeginBatchEdit

1644515198441	PolyGesture	InputEvent	BeginBatchEdit

1644515200008	PolyGesture	InputEvent	BeginBatchEdit

1644515200015	PolyGesture	InputEvent	SelectionChanged 0 0

1644515200017	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one of them whisper to the other, That is Dorian Gray.
He used to be when remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 513

1644515200022	PolyGesture	InputEvent	SelectionChanged 228 228

1644515200023	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one of them whisper to the other, That is Dorian Gray.
He used to be when remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 220 0 8

1644515200027	PolyGesture	InputEvent	SelectionChanged 228 228

1644515200042	PolyGesture	InputEvent	BeginBatchEdit

1644515200045	PolyGesture	InputEvent	BeginBatchEdit

1644515200045	PolyGesture	InputEvent	BeginBatchEdit

1644515200066	PolyGesture	InputEvent	BeginBatchEdit

1644515200067	PolyGesture	InputEvent	BeginBatchEdit

1644515200067	PolyGesture	InputEvent	BeginBatchEdit

1644515200068	PolyGesture	InputEvent	BeginBatchEdit

1644515200068	PolyGesture	InputEvent	BeginBatchEdit

1644515200077	PolyGesture	InputEvent	BeginBatchEdit

1644515200077	PolyGesture	InputEvent	BeginBatchEdit

1644515200078	PolyGesture	InputEvent	BeginBatchEdit

1644515200080	PolyGesture	InputEvent	BeginBatchEdit

1644515200083	PolyGesture	InputEvent	BeginBatchEdit

1644515200083	PolyGesture	InputEvent	BeginBatchEdit

1644515200098	PolyGesture	InputEvent	BeginBatchEdit

1644515200099	PolyGesture	InputEvent	BeginBatchEdit

1644515200103	PolyGesture	InputEvent	BeginBatchEdit

1644515200103	PolyGesture	InputEvent	BeginBatchEdit

1644515200122	PolyGesture	InputEvent	BeginBatchEdit

1644515200123	PolyGesture	InputEvent	BeginBatchEdit

1644515200307	PolyGesture	InputEvent	BeginBatchEdit

1644515200309	PolyGesture	InputEvent	BeginBatchEdit

1644515200908	PolyGesture	InputEvent	TouchEvent (cursorPosition=228): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=171.0, y[0]=482.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89395038, downTime=89395038, deviceId=6, source=0x1002, displayId=0 }
1644515200968	PolyGesture	InputEvent	TouchEvent (cursorPosition=228): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=171.0, y[0]=482.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89395100, downTime=89395038, deviceId=6, source=0x1002, displayId=0 }
1644515200979	PolyGesture	InputEvent	SelectionChanged 277 277

1644515201000	PolyGesture	InputEvent	BeginBatchEdit

1644515201019	PolyGesture	InputEvent	BeginBatchEdit

1644515201071	PolyGesture	InputEvent	TouchEvent (cursorPosition=277): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=202.0, y[0]=475.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89395198, downTime=89395198, deviceId=6, source=0x1002, displayId=0 }
1644515201090	PolyGesture	InputEvent	SelectionChanged 275 279

1644515201107	PolyGesture	InputEvent	BeginBatchEdit

1644515201111	PolyGesture	InputEvent	BeginBatchEdit

1644515201121	PolyGesture	InputEvent	TouchEvent (cursorPosition=275): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=202.0, y[0]=475.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89395253, downTime=89395198, deviceId=6, source=0x1002, displayId=0 }
1644515201334	PolyGesture	InputEvent	BeginBatchEdit

1644515201334	PolyGesture	InputEvent	BeginBatchEdit

1644515201355	PolyGesture	InputEvent	BeginBatchEdit

1644515201851	PolyGesture	InputEvent	SelectionChanged 275 281

1644515201877	PolyGesture	InputEvent	BeginBatchEdit

1644515201879	PolyGesture	InputEvent	SelectionChanged 275 282

1644515201897	PolyGesture	InputEvent	SelectionChanged 275 284

1644515201913	PolyGesture	InputEvent	SelectionChanged 275 285

1644515201925	PolyGesture	InputEvent	BeginBatchEdit

1644515201926	PolyGesture	InputEvent	SelectionChanged 275 286

1644515201947	PolyGesture	InputEvent	BeginBatchEdit

1644515201949	PolyGesture	InputEvent	SelectionChanged 275 287

1644515201965	PolyGesture	InputEvent	SelectionChanged 275 288

1644515201981	PolyGesture	InputEvent	BeginBatchEdit

1644515201981	PolyGesture	InputEvent	BeginBatchEdit

1644515201985	PolyGesture	InputEvent	BeginBatchEdit

1644515201985	PolyGesture	InputEvent	BeginBatchEdit

1644515201988	PolyGesture	InputEvent	BeginBatchEdit

1644515201995	PolyGesture	InputEvent	SelectionChanged 275 289

1644515202007	PolyGesture	InputEvent	BeginBatchEdit

1644515202017	PolyGesture	InputEvent	SelectionChanged 275 290

1644515202034	PolyGesture	InputEvent	BeginBatchEdit

1644515202039	PolyGesture	InputEvent	BeginBatchEdit

1644515202042	PolyGesture	InputEvent	BeginBatchEdit

1644515202129	PolyGesture	InputEvent	SelectionChanged 275 289

1644515202143	PolyGesture	InputEvent	BeginBatchEdit

1644515202152	PolyGesture	InputEvent	BeginBatchEdit

1644515202352	PolyGesture	InputEvent	BeginBatchEdit

1644515202519	PolyGesture	InputEvent	SelectionChanged 275 290

1644515202537	PolyGesture	InputEvent	BeginBatchEdit

1644515202546	PolyGesture	InputEvent	BeginBatchEdit

1644515202620	PolyGesture	InputEvent	SelectionChanged 275 291

1644515202637	PolyGesture	InputEvent	BeginBatchEdit

1644515202648	PolyGesture	InputEvent	BeginBatchEdit

1644515202848	PolyGesture	InputEvent	BeginBatchEdit

1644515203789	PolyGesture	InputEvent	SelectionChanged 275 290

1644515203818	PolyGesture	InputEvent	BeginBatchEdit

1644515203827	PolyGesture	InputEvent	BeginBatchEdit

1644515204028	PolyGesture	InputEvent	BeginBatchEdit

1644515205228	PolyGesture	InputEvent	SelectionChanged 274 290

1644515205259	PolyGesture	InputEvent	BeginBatchEdit

1644515205271	PolyGesture	InputEvent	BeginBatchEdit

1644515205472	PolyGesture	InputEvent	BeginBatchEdit

1644515206616	PolyGesture	InputEvent	BeginBatchEdit

1644515206630	PolyGesture	InputEvent	SelectionChanged 0 0

1644515206632	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one of them whisper to the other, That is Dorian Gray.
He remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 497 497

1644515206637	PolyGesture	InputEvent	SelectionChanged 274 274

1644515206638	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one of them whisper to the other, That is Dorian Gray.
He remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 274 16 0

1644515206642	PolyGesture	InputEvent	SelectionChanged 274 274

1644515206655	PolyGesture	InputEvent	BeginBatchEdit

1644515206658	PolyGesture	InputEvent	BeginBatchEdit

1644515206660	PolyGesture	InputEvent	BeginBatchEdit

1644515206661	PolyGesture	InputEvent	BeginBatchEdit

1644515206679	PolyGesture	InputEvent	BeginBatchEdit

1644515206680	PolyGesture	InputEvent	BeginBatchEdit

1644515206680	PolyGesture	InputEvent	BeginBatchEdit

1644515206681	PolyGesture	InputEvent	BeginBatchEdit

1644515206693	PolyGesture	InputEvent	BeginBatchEdit

1644515206693	PolyGesture	InputEvent	BeginBatchEdit

1644515206694	PolyGesture	InputEvent	BeginBatchEdit

1644515206695	PolyGesture	InputEvent	BeginBatchEdit

1644515206697	PolyGesture	InputEvent	BeginBatchEdit

1644515206697	PolyGesture	InputEvent	BeginBatchEdit

1644515206717	PolyGesture	InputEvent	BeginBatchEdit

1644515206717	PolyGesture	InputEvent	BeginBatchEdit

1644515206719	PolyGesture	InputEvent	BeginBatchEdit

1644515206720	PolyGesture	InputEvent	BeginBatchEdit

1644515206735	PolyGesture	InputEvent	BeginBatchEdit

1644515206736	PolyGesture	InputEvent	BeginBatchEdit

1644515206922	PolyGesture	InputEvent	BeginBatchEdit

1644515206924	PolyGesture	InputEvent	BeginBatchEdit

1644515209994	PolyGesture	InputEvent	TouchEvent (cursorPosition=274): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=703.0, y[0]=486.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89404117, downTime=89404117, deviceId=6, source=0x1002, displayId=0 }
1644515210033	PolyGesture	InputEvent	TouchEvent (cursorPosition=274): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=703.0, y[0]=486.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89404164, downTime=89404117, deviceId=6, source=0x1002, displayId=0 }
1644515210044	PolyGesture	InputEvent	SelectionChanged 300 300

1644515210071	PolyGesture	InputEvent	BeginBatchEdit

1644515210111	PolyGesture	InputEvent	BeginBatchEdit

1644515210325	PolyGesture	InputEvent	BeginBatchEdit

1644515210327	PolyGesture	InputEvent	BeginBatchEdit

1644515210352	PolyGesture	InputEvent	BeginBatchEdit

1644515211569	PolyGesture	InputEvent	BeginBatchEdit

1644515211575	PolyGesture	InputEvent	SelectionChanged 0 0

1644515211577	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one of them whisper to the other, That is Dorian Gray.
He remembered how pleased he used to be when he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 513

1644515211582	PolyGesture	InputEvent	SelectionChanged 316 316

1644515211583	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one of them whisper to the other, That is Dorian Gray.
He remembered how pleased he used to be when he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 300 0 16

1644515211587	PolyGesture	InputEvent	SelectionChanged 316 316

1644515211599	PolyGesture	InputEvent	BeginBatchEdit

1644515211601	PolyGesture	InputEvent	BeginBatchEdit

1644515211602	PolyGesture	InputEvent	BeginBatchEdit

1644515211616	PolyGesture	InputEvent	BeginBatchEdit

1644515211617	PolyGesture	InputEvent	BeginBatchEdit

1644515211617	PolyGesture	InputEvent	BeginBatchEdit

1644515211618	PolyGesture	InputEvent	BeginBatchEdit

1644515211618	PolyGesture	InputEvent	BeginBatchEdit

1644515211630	PolyGesture	InputEvent	BeginBatchEdit

1644515211631	PolyGesture	InputEvent	BeginBatchEdit

1644515211633	PolyGesture	InputEvent	BeginBatchEdit

1644515211633	PolyGesture	InputEvent	BeginBatchEdit

1644515211637	PolyGesture	InputEvent	BeginBatchEdit

1644515211639	PolyGesture	InputEvent	BeginBatchEdit

1644515211639	PolyGesture	InputEvent	BeginBatchEdit

1644515211660	PolyGesture	InputEvent	BeginBatchEdit

1644515211662	PolyGesture	InputEvent	BeginBatchEdit

1644515211662	PolyGesture	InputEvent	BeginBatchEdit

1644515211686	PolyGesture	InputEvent	BeginBatchEdit

1644515211687	PolyGesture	InputEvent	BeginBatchEdit

1644515211864	PolyGesture	InputEvent	BeginBatchEdit

1644515211867	PolyGesture	InputEvent	BeginBatchEdit

1644515212358	PolyGesture	InputEvent	TouchEvent (cursorPosition=316): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=388.0, y[0]=636.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89406482, downTime=89406482, deviceId=6, source=0x1002, displayId=0 }
1644515212419	PolyGesture	InputEvent	TouchEvent (cursorPosition=316): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=388.0, y[0]=636.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89406550, downTime=89406482, deviceId=6, source=0x1002, displayId=0 }
1644515212432	PolyGesture	InputEvent	SelectionChanged 384 384

1644515212461	PolyGesture	InputEvent	BeginBatchEdit

1644515212491	PolyGesture	InputEvent	BeginBatchEdit

1644515212510	PolyGesture	InputEvent	TouchEvent (cursorPosition=384): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=389.0, y[0]=636.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89406640, downTime=89406640, deviceId=6, source=0x1002, displayId=0 }
1644515212528	PolyGesture	InputEvent	SelectionChanged 382 385

1644515212549	PolyGesture	InputEvent	BeginBatchEdit

1644515212552	PolyGesture	InputEvent	BeginBatchEdit

1644515212571	PolyGesture	InputEvent	TouchEvent (cursorPosition=382): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=389.0, y[0]=636.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89406703, downTime=89406640, deviceId=6, source=0x1002, displayId=0 }
1644515212768	PolyGesture	InputEvent	BeginBatchEdit

1644515212768	PolyGesture	InputEvent	BeginBatchEdit

1644515212796	PolyGesture	InputEvent	BeginBatchEdit

1644515213111	PolyGesture	InputEvent	SelectionChanged 382 386

1644515213141	PolyGesture	InputEvent	BeginBatchEdit

1644515213142	PolyGesture	InputEvent	SelectionChanged 382 387

1644515213156	PolyGesture	InputEvent	SelectionChanged 382 388

1644515213173	PolyGesture	InputEvent	SelectionChanged 382 389

1644515213192	PolyGesture	InputEvent	BeginBatchEdit

1644515213197	PolyGesture	InputEvent	BeginBatchEdit

1644515213200	PolyGesture	InputEvent	SelectionChanged 382 390

1644515213222	PolyGesture	InputEvent	BeginBatchEdit

1644515213223	PolyGesture	InputEvent	BeginBatchEdit

1644515213225	PolyGesture	InputEvent	BeginBatchEdit

1644515213427	PolyGesture	InputEvent	BeginBatchEdit

1644515213702	PolyGesture	InputEvent	SelectionChanged 382 391

1644515213717	PolyGesture	InputEvent	BeginBatchEdit

1644515213726	PolyGesture	InputEvent	BeginBatchEdit

1644515213927	PolyGesture	InputEvent	BeginBatchEdit

1644515214827	PolyGesture	InputEvent	SelectionChanged 381 391

1644515214845	PolyGesture	InputEvent	BeginBatchEdit

1644515214852	PolyGesture	InputEvent	BeginBatchEdit

1644515215053	PolyGesture	InputEvent	BeginBatchEdit

1644515215776	PolyGesture	InputEvent	BeginBatchEdit

1644515215784	PolyGesture	InputEvent	SelectionChanged 0 0

1644515215786	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one of them whisper to the other, That is Dorian Gray.
He remembered how pleased he used to be when he was pointed out, or stared at, or talked about.
He of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 503 503

1644515215789	PolyGesture	InputEvent	SelectionChanged 381 381

1644515215790	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one of them whisper to the other, That is Dorian Gray.
He remembered how pleased he used to be when he was pointed out, or stared at, or talked about.
He of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 381 10 0

1644515215794	PolyGesture	InputEvent	SelectionChanged 381 381

1644515215809	PolyGesture	InputEvent	BeginBatchEdit

1644515215812	PolyGesture	InputEvent	BeginBatchEdit

1644515215813	PolyGesture	InputEvent	BeginBatchEdit

1644515215814	PolyGesture	InputEvent	BeginBatchEdit

1644515215826	PolyGesture	InputEvent	BeginBatchEdit

1644515215826	PolyGesture	InputEvent	BeginBatchEdit

1644515215827	PolyGesture	InputEvent	BeginBatchEdit

1644515215837	PolyGesture	InputEvent	BeginBatchEdit

1644515215839	PolyGesture	InputEvent	BeginBatchEdit

1644515215840	PolyGesture	InputEvent	BeginBatchEdit

1644515215841	PolyGesture	InputEvent	BeginBatchEdit

1644515215842	PolyGesture	InputEvent	BeginBatchEdit

1644515215843	PolyGesture	InputEvent	BeginBatchEdit

1644515215843	PolyGesture	InputEvent	BeginBatchEdit

1644515215844	PolyGesture	InputEvent	BeginBatchEdit

1644515215844	PolyGesture	InputEvent	BeginBatchEdit

1644515215858	PolyGesture	InputEvent	BeginBatchEdit

1644515215859	PolyGesture	InputEvent	BeginBatchEdit

1644515215870	PolyGesture	InputEvent	BeginBatchEdit

1644515215870	PolyGesture	InputEvent	BeginBatchEdit

1644515216063	PolyGesture	InputEvent	BeginBatchEdit

1644515216063	PolyGesture	InputEvent	BeginBatchEdit

