1644515278929	PolyGesture	ExperimentStarted	Asia
1644515345762	PolyGesture	InputEvent	SelectionChanged 90 90

1644515345792	PolyGesture	InputEvent	BeginBatchEdit

1644515345821	PolyGesture	InputEvent	BeginBatchEdit

1644515346026	PolyGesture	InputEvent	BeginBatchEdit

1644515346028	PolyGesture	InputEvent	BeginBatchEdit

1644515346047	PolyGesture	InputEvent	BeginBatchEdit

1644515346334	PolyGesture	InputEvent	TouchEvent (cursorPosition=90): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=535.0, y[0]=103.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89540456, downTime=89540456, deviceId=6, source=0x1002, displayId=0 }
1644515346379	PolyGesture	InputEvent	TouchEvent (cursorPosition=90): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=535.0, y[0]=103.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89540511, downTime=89540456, deviceId=6, source=0x1002, displayId=0 }
1644515346399	PolyGesture	InputEvent	SelectionChanged 30 30

1644515346424	PolyGesture	InputEvent	BeginBatchEdit

1644515346446	PolyGesture	InputEvent	BeginBatchEdit

1644515346650	PolyGesture	InputEvent	BeginBatchEdit

1644515346651	PolyGesture	InputEvent	BeginBatchEdit

1644515346674	PolyGesture	InputEvent	BeginBatchEdit

1644515347389	PolyGesture	InputEvent	BeginBatchEdit

1644515347412	PolyGesture	InputEvent	SelectionChanged 0 0

1644515347414	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That XXXX is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the village where he had little been so often lately was that no one knew who he was.' 0 518 518

1644515347418	PolyGesture	InputEvent	SelectionChanged 29 29

1644515347419	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That XXXX is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the village where he had little been so often lately was that no one knew who he was.' 29 1 0

1644515347423	PolyGesture	InputEvent	SelectionChanged 29 29

1644515347433	PolyGesture	InputEvent	BeginBatchEdit

1644515347437	PolyGesture	InputEvent	BeginBatchEdit

1644515347438	PolyGesture	InputEvent	BeginBatchEdit

1644515347448	PolyGesture	InputEvent	BeginBatchEdit

1644515347448	PolyGesture	InputEvent	BeginBatchEdit

1644515347452	PolyGesture	InputEvent	BeginBatchEdit

1644515347459	PolyGesture	InputEvent	BeginBatchEdit

1644515347461	PolyGesture	InputEvent	BeginBatchEdit

1644515347463	PolyGesture	InputEvent	BeginBatchEdit

1644515347464	PolyGesture	InputEvent	BeginBatchEdit

1644515347467	PolyGesture	InputEvent	BeginBatchEdit

1644515347467	PolyGesture	InputEvent	BeginBatchEdit

1644515347666	PolyGesture	InputEvent	BeginBatchEdit

1644515347667	PolyGesture	InputEvent	BeginBatchEdit

1644515348075	PolyGesture	InputEvent	TouchEvent (cursorPosition=29): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=626.0, y[0]=273.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89542198, downTime=89542198, deviceId=6, source=0x1002, displayId=0 }
1644515348126	PolyGesture	InputEvent	TouchEvent (cursorPosition=29): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=626.0, y[0]=273.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89542258, downTime=89542198, deviceId=6, source=0x1002, displayId=0 }
1644515348137	PolyGesture	InputEvent	SelectionChanged 258 258

1644515348160	PolyGesture	InputEvent	BeginBatchEdit

1644515348186	PolyGesture	InputEvent	BeginBatchEdit

1644515348243	PolyGesture	InputEvent	TouchEvent (cursorPosition=258): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=662.0, y[0]=279.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89542369, downTime=89542369, deviceId=6, source=0x1002, displayId=0 }
1644515348259	PolyGesture	InputEvent	SelectionChanged 256 260

1644515348271	PolyGesture	InputEvent	BeginBatchEdit

1644515348274	PolyGesture	InputEvent	BeginBatchEdit

1644515348286	PolyGesture	InputEvent	TouchEvent (cursorPosition=256): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=662.0, y[0]=279.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89542418, downTime=89542369, deviceId=6, source=0x1002, displayId=0 }
1644515348499	PolyGesture	InputEvent	BeginBatchEdit

1644515348500	PolyGesture	InputEvent	BeginBatchEdit

1644515348519	PolyGesture	InputEvent	BeginBatchEdit

1644515349196	PolyGesture	InputEvent	BeginBatchEdit

1644515349219	PolyGesture	InputEvent	SelectionChanged 260 260

1644515349225	PolyGesture	InputEvent	SelectionChanged 0 0

1644515349227	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That  is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the village where he had little been so often lately was that no one knew who he was.' 0 514 514

1644515349231	PolyGesture	InputEvent	SelectionChanged 256 256

1644515349232	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That  is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the village where he had little been so often lately was that no one knew who he was.' 256 4 0

1644515349236	PolyGesture	InputEvent	SelectionChanged 256 256

1644515349244	PolyGesture	InputEvent	BeginBatchEdit

1644515349248	PolyGesture	InputEvent	BeginBatchEdit

1644515349254	PolyGesture	InputEvent	BeginBatchEdit

1644515349256	PolyGesture	InputEvent	BeginBatchEdit

1644515349257	PolyGesture	InputEvent	BeginBatchEdit

1644515349258	PolyGesture	InputEvent	BeginBatchEdit

1644515349260	PolyGesture	InputEvent	BeginBatchEdit

1644515349461	PolyGesture	InputEvent	BeginBatchEdit

1644515350034	PolyGesture	InputEvent	TouchEvent (cursorPosition=256): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=330.0, y[0]=459.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89544157, downTime=89544157, deviceId=6, source=0x1002, displayId=0 }
1644515350094	PolyGesture	InputEvent	TouchEvent (cursorPosition=256): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=330.0, y[0]=459.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89544226, downTime=89544157, deviceId=6, source=0x1002, displayId=0 }
1644515350106	PolyGesture	InputEvent	SelectionChanged 458 458

1644515350132	PolyGesture	InputEvent	BeginBatchEdit

1644515350172	PolyGesture	InputEvent	TouchEvent (cursorPosition=458): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=331.0, y[0]=459.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89544303, downTime=89544303, deviceId=6, source=0x1002, displayId=0 }
1644515350181	PolyGesture	InputEvent	SelectionChanged 454 460

1644515350183	PolyGesture	InputEvent	BeginBatchEdit

1644515350191	PolyGesture	InputEvent	BeginBatchEdit

1644515350193	PolyGesture	InputEvent	BeginBatchEdit

1644515350234	PolyGesture	InputEvent	TouchEvent (cursorPosition=454): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=331.0, y[0]=459.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89544366, downTime=89544303, deviceId=6, source=0x1002, displayId=0 }
1644515350431	PolyGesture	InputEvent	BeginBatchEdit

1644515351207	PolyGesture	InputEvent	SelectionChanged 453 460

1644515351227	PolyGesture	InputEvent	BeginBatchEdit

1644515351241	PolyGesture	InputEvent	BeginBatchEdit

1644515351341	PolyGesture	InputEvent	SelectionChanged 452 460

1644515351357	PolyGesture	InputEvent	BeginBatchEdit

1644515351374	PolyGesture	InputEvent	BeginBatchEdit

1644515351574	PolyGesture	InputEvent	BeginBatchEdit

1644515351641	PolyGesture	InputEvent	SelectionChanged 453 460

1644515351657	PolyGesture	InputEvent	BeginBatchEdit

1644515351667	PolyGesture	InputEvent	BeginBatchEdit

1644515351741	PolyGesture	InputEvent	SelectionChanged 454 460

1644515351755	PolyGesture	InputEvent	BeginBatchEdit

1644515351765	PolyGesture	InputEvent	BeginBatchEdit

1644515351796	PolyGesture	InputEvent	SelectionChanged 455 460

1644515351809	PolyGesture	InputEvent	BeginBatchEdit

1644515351819	PolyGesture	InputEvent	BeginBatchEdit

1644515352019	PolyGesture	InputEvent	BeginBatchEdit

1644515352098	PolyGesture	InputEvent	SelectionChanged 454 460

1644515352113	PolyGesture	InputEvent	BeginBatchEdit

1644515352123	PolyGesture	InputEvent	BeginBatchEdit

1644515352187	PolyGesture	InputEvent	SelectionChanged 453 460

1644515352201	PolyGesture	InputEvent	BeginBatchEdit

1644515352211	PolyGesture	InputEvent	BeginBatchEdit

1644515352412	PolyGesture	InputEvent	BeginBatchEdit

1644515353712	PolyGesture	InputEvent	BeginBatchEdit

1644515353715	PolyGesture	InputEvent	SelectionChanged 0 0

1644515353717	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That  is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the village where he had been so often lately was that no one knew who he was.' 0 507 507

1644515353724	PolyGesture	InputEvent	SelectionChanged 453 453

1644515353725	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That  is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the village where he had been so often lately was that no one knew who he was.' 453 7 0

1644515353729	PolyGesture	InputEvent	SelectionChanged 453 453

1644515353741	PolyGesture	InputEvent	BeginBatchEdit

1644515353743	PolyGesture	InputEvent	BeginBatchEdit

1644515353744	PolyGesture	InputEvent	BeginBatchEdit

1644515353744	PolyGesture	InputEvent	BeginBatchEdit

1644515353754	PolyGesture	InputEvent	BeginBatchEdit

1644515353754	PolyGesture	InputEvent	BeginBatchEdit

1644515353755	PolyGesture	InputEvent	BeginBatchEdit

1644515353755	PolyGesture	InputEvent	BeginBatchEdit

1644515353766	PolyGesture	InputEvent	BeginBatchEdit

1644515353767	PolyGesture	InputEvent	BeginBatchEdit

1644515353769	PolyGesture	InputEvent	BeginBatchEdit

1644515353770	PolyGesture	InputEvent	BeginBatchEdit

1644515353771	PolyGesture	InputEvent	BeginBatchEdit

1644515353771	PolyGesture	InputEvent	BeginBatchEdit

1644515353785	PolyGesture	InputEvent	BeginBatchEdit

1644515353786	PolyGesture	InputEvent	BeginBatchEdit

1644515353787	PolyGesture	InputEvent	BeginBatchEdit

1644515353789	PolyGesture	InputEvent	BeginBatchEdit

1644515353790	PolyGesture	InputEvent	BeginBatchEdit

1644515353790	PolyGesture	InputEvent	BeginBatchEdit

1644515353990	PolyGesture	InputEvent	BeginBatchEdit

1644515353991	PolyGesture	InputEvent	BeginBatchEdit

1644515357245	PolyGesture	InputEvent	TouchEvent (cursorPosition=453): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=864.0, y[0]=427.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89551366, downTime=89551366, deviceId=6, source=0x1002, displayId=0 }
1644515357274	PolyGesture	InputEvent	TouchEvent (cursorPosition=453): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=864.0, y[0]=427.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89551406, downTime=89551366, deviceId=6, source=0x1002, displayId=0 }
1644515357280	PolyGesture	InputEvent	SelectionChanged 488 488

1644515357304	PolyGesture	InputEvent	BeginBatchEdit

1644515357328	PolyGesture	InputEvent	BeginBatchEdit

1644515357535	PolyGesture	InputEvent	BeginBatchEdit

1644515357537	PolyGesture	InputEvent	BeginBatchEdit

1644515357556	PolyGesture	InputEvent	BeginBatchEdit

1644515361356	PolyGesture	InputEvent	TouchEvent (cursorPosition=488): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=819.0, y[0]=423.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89555478, downTime=89555478, deviceId=6, source=0x1002, displayId=0 }
1644515361401	PolyGesture	InputEvent	TouchEvent (cursorPosition=488): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=819.0, y[0]=423.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89555533, downTime=89555478, deviceId=6, source=0x1002, displayId=0 }
1644515361413	PolyGesture	InputEvent	SelectionChanged 486 486

1644515361435	PolyGesture	InputEvent	BeginBatchEdit

1644515361460	PolyGesture	InputEvent	BeginBatchEdit

1644515361667	PolyGesture	InputEvent	BeginBatchEdit

1644515361668	PolyGesture	InputEvent	BeginBatchEdit

1644515361688	PolyGesture	InputEvent	BeginBatchEdit

1644515362202	PolyGesture	InputEvent	TouchEvent (cursorPosition=486): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=881.0, y[0]=411.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89556317, downTime=89556317, deviceId=6, source=0x1002, displayId=0 }
1644515362240	PolyGesture	InputEvent	TouchEvent (cursorPosition=486): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=881.0, y[0]=411.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89556372, downTime=89556317, deviceId=6, source=0x1002, displayId=0 }
1644515362261	PolyGesture	InputEvent	SelectionChanged 432 432

1644515362286	PolyGesture	InputEvent	BeginBatchEdit

1644515362306	PolyGesture	InputEvent	BeginBatchEdit

1644515362502	PolyGesture	InputEvent	BeginBatchEdit

1644515362513	PolyGesture	InputEvent	BeginBatchEdit

1644515362537	PolyGesture	InputEvent	BeginBatchEdit

1644515365173	PolyGesture	InputEvent	BeginBatchEdit

1644515365191	PolyGesture	InputEvent	SelectionChanged 0 0

1644515365195	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That  is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the  village where he had been so often lately was that no one knew who he was.' 0 508 508

1644515365200	PolyGesture	InputEvent	SelectionChanged 433 433

1644515365201	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That  is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the  village where he had been so often lately was that no one knew who he was.' 429 3 4

1644515365205	PolyGesture	InputEvent	SelectionChanged 433 433

1644515365213	PolyGesture	InputEvent	BeginBatchEdit

1644515365218	PolyGesture	InputEvent	BeginBatchEdit

1644515365218	PolyGesture	InputEvent	BeginBatchEdit

1644515365225	PolyGesture	InputEvent	BeginBatchEdit

1644515365227	PolyGesture	InputEvent	BeginBatchEdit

1644515365232	PolyGesture	InputEvent	BeginBatchEdit

1644515365234	PolyGesture	InputEvent	BeginBatchEdit

1644515365435	PolyGesture	InputEvent	BeginBatchEdit

1644515366226	PolyGesture	InputEvent	TouchEvent (cursorPosition=433): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=865.0, y[0]=420.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89560334, downTime=89560334, deviceId=6, source=0x1002, displayId=0 }
1644515366272	PolyGesture	InputEvent	TouchEvent (cursorPosition=433): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=865.0, y[0]=420.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89560404, downTime=89560334, deviceId=6, source=0x1002, displayId=0 }
1644515366285	PolyGesture	InputEvent	SelectionChanged 431 431

1644515366302	PolyGesture	InputEvent	BeginBatchEdit

1644515366326	PolyGesture	InputEvent	BeginBatchEdit

1644515366534	PolyGesture	InputEvent	BeginBatchEdit

1644515366536	PolyGesture	InputEvent	BeginBatchEdit

1644515366556	PolyGesture	InputEvent	BeginBatchEdit

1644515366986	PolyGesture	InputEvent	TouchEvent (cursorPosition=431): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=892.0, y[0]=412.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89561109, downTime=89561109, deviceId=6, source=0x1002, displayId=0 }
1644515367057	PolyGesture	InputEvent	TouchEvent (cursorPosition=431): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=892.0, y[0]=412.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89561185, downTime=89561109, deviceId=6, source=0x1002, displayId=0 }
1644515367074	PolyGesture	InputEvent	SelectionChanged 434 434

1644515367092	PolyGesture	InputEvent	BeginBatchEdit

1644515367112	PolyGesture	InputEvent	BeginBatchEdit

1644515367325	PolyGesture	InputEvent	BeginBatchEdit

1644515367326	PolyGesture	InputEvent	BeginBatchEdit

1644515367346	PolyGesture	InputEvent	BeginBatchEdit

1644515368830	PolyGesture	InputEvent	SelectionChanged 433 433

1644515368854	PolyGesture	InputEvent	BeginBatchEdit

1644515368863	PolyGesture	InputEvent	BeginBatchEdit

1644515369030	PolyGesture	InputEvent	SelectionChanged 432 432

1644515369044	PolyGesture	InputEvent	BeginBatchEdit

1644515369052	PolyGesture	InputEvent	BeginBatchEdit

1644515369273	PolyGesture	InputEvent	BeginBatchEdit

1644515369273	PolyGesture	InputEvent	BeginBatchEdit

1644515369288	PolyGesture	InputEvent	BeginBatchEdit

1644515370523	PolyGesture	InputEvent	SelectionChanged 433 433

1644515370553	PolyGesture	InputEvent	BeginBatchEdit

1644515370567	PolyGesture	InputEvent	BeginBatchEdit

1644515370771	PolyGesture	InputEvent	BeginBatchEdit

1644515370772	PolyGesture	InputEvent	BeginBatchEdit

1644515370789	PolyGesture	InputEvent	BeginBatchEdit

1644515371743	PolyGesture	InputEvent	BeginBatchEdit

1644515371753	PolyGesture	InputEvent	SelectionChanged 0 0

1644515371757	PolyGesture	TaskCompleted	Correggi testo in 28"415 seconds (at 89565889, effective time: 26"920)

***************************************


1644515371767	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That  is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the  little village where he had been so often lately was that no one knew who he was.' 0 515 515

1644515371776	PolyGesture	InputEvent	SelectionChanged 440 440

1644515371777	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That  is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the  little village where he had been so often lately was that no one knew who he was.' 433 0 7

1644515371785	PolyGesture	InputEvent	SelectionChanged 440 440

1644515371825	PolyGesture	InputEvent	BeginBatchEdit

1644515371827	PolyGesture	InputEvent	BeginBatchEdit

1644515371829	PolyGesture	InputEvent	BeginBatchEdit

1644515371830	PolyGesture	InputEvent	BeginBatchEdit

1644515371845	PolyGesture	InputEvent	BeginBatchEdit

1644515371846	PolyGesture	InputEvent	BeginBatchEdit

1644515371847	PolyGesture	InputEvent	BeginBatchEdit

1644515371847	PolyGesture	InputEvent	BeginBatchEdit

1644515371869	PolyGesture	InputEvent	BeginBatchEdit

1644515371869	PolyGesture	InputEvent	BeginBatchEdit

1644515371871	PolyGesture	InputEvent	BeginBatchEdit

1644515371873	PolyGesture	InputEvent	BeginBatchEdit

1644515371878	PolyGesture	InputEvent	BeginBatchEdit

1644515371879	PolyGesture	InputEvent	BeginBatchEdit

1644515371879	PolyGesture	InputEvent	BeginBatchEdit

1644515371880	PolyGesture	InputEvent	BeginBatchEdit

1644515371889	PolyGesture	InputEvent	BeginBatchEdit

1644515371891	PolyGesture	InputEvent	BeginBatchEdit

1644515371909	PolyGesture	InputEvent	BeginBatchEdit

1644515371909	PolyGesture	InputEvent	BeginBatchEdit

1644515372091	PolyGesture	InputEvent	BeginBatchEdit

1644515372093	PolyGesture	InputEvent	BeginBatchEdit

1644515372938	PolyGesture	InputEvent	BeginBatchEdit

1644515372951	PolyGesture	InputEvent	BeginBatchEdit

1644515373968	PolyGesture	InputEvent	KeyDown 4 KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_BACK, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=89568096, downTime=89568096, deviceId=-1, source=0x101, displayId=0 }

1644515373971	PolyGesture	InputEvent	BeginBatchEdit

1644515374021	PolyGesture	InputEvent	WindowFocusChanged false

1644515374038	PolyGesture	InputEvent	BeginBatchEdit

1644515374038	PolyGesture	InputEvent	BeginBatchEdit

1644515375329	PolyGesture	InputEvent	SelectionChanged 0 0

1644515375330	PolyGesture	InputEvent	TextChanged '' 0 0 0

1644515375334	PolyGesture	InputEvent	SelectionChanged 0 0

1644515375335	PolyGesture	InputEvent	SelectionChanged 0 0

1644515375335	PolyGesture	TaskStarted	Sposta frase

1644515375336	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He of them heard one whisper to the other, That is Dorian Gray.
He used to be when remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 513

1644515375340	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He of them heard one whisper to the other, That is Dorian Gray.
He used to be when remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 0 513

1644515375344	PolyGesture	InputEvent	SelectionChanged 513 513

1644515375361	PolyGesture	InputEvent	FocusChanged true 130 null

1644515375384	PolyGesture	InputEvent	WindowFocusChanged true

1644515375391	PolyGesture	InputEvent	BeginBatchEdit

1644515375392	PolyGesture	InputEvent	BeginBatchEdit

1644515376816	PolyGesture	InputEvent	TouchEvent (cursorPosition=513): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=208.0, y[0]=297.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89570931, downTime=89570931, deviceId=6, source=0x1002, displayId=0 }
1644515376882	PolyGesture	InputEvent	TouchEvent (cursorPosition=513): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=208.0, y[0]=297.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89571014, downTime=89570931, deviceId=6, source=0x1002, displayId=0 }
1644515376892	PolyGesture	InputEvent	SelectionChanged 271 271

1644515376919	PolyGesture	InputEvent	BeginBatchEdit

1644515376948	PolyGesture	InputEvent	BeginBatchEdit

1644515376949	PolyGesture	InputEvent	BeginBatchEdit

1644515376969	PolyGesture	InputEvent	TouchEvent (cursorPosition=271): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=204.0, y[0]=283.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89571090, downTime=89571090, deviceId=6, source=0x1002, displayId=0 }
1644515376978	PolyGesture	InputEvent	SelectionChanged 214 218

1644515376980	PolyGesture	InputEvent	BeginBatchEdit

1644515376990	PolyGesture	InputEvent	BeginBatchEdit

1644515377020	PolyGesture	InputEvent	BeginBatchEdit

1644515377021	PolyGesture	InputEvent	TouchEvent (cursorPosition=214): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=204.0, y[0]=283.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89571153, downTime=89571090, deviceId=6, source=0x1002, displayId=0 }
1644515377035	PolyGesture	InputEvent	BeginBatchEdit

1644515377253	PolyGesture	InputEvent	BeginBatchEdit

